Feature	Gain	Cover	Frequency
ctarjeta_master_debitos_automaticos_lag1	2.9795138263596e-05	1.1981662495433e-05	6.92281066112842e-05
thomebanking_delta1	2.95450545278133e-05	0.000142829084602219	6.92281066112842e-05
Master_mpagosdolares	2.93245114645828e-05	3.38363819053666e-05	6.92281066112842e-05
mcaja_ahorro_adicional_lag1	2.72673769735017e-05	4.8217034008629e-05	6.92281066112842e-05
cprestamos_prendarios_lag1	2.08915893814151e-05	0.000452862430652665	6.92281066112842e-05
Master_msaldodolares_lag1	1.89572517326117e-05	6.35314700415212e-05	6.92281066112842e-05
Master_mconsumosdolares_lag1	1.64944252565937e-05	2.36349822676425e-05	0.000138456213222568
internet	1.47825406348965e-05	3.16518589317814e-05	6.92281066112842e-05
mforex_sell_lag1	1.06069365315745e-05	0.000171106415430582	0.000207684319833853
catm_trx_delta1	6.0539244432779e-06	0.00016367410268987	6.92281066112842e-05
mforex_sell_delta1	3.69690218175003e-06	0.00012665678203235	6.92281066112842e-05
Master_msaldodolares	3.39835957423875e-06	0.000289355346226631	0.000207684319833853
cseguro_vivienda_lag1	1.50602552977013e-06	2.10613826567115e-05	6.92281066112842e-05
mtarjeta_visa_descuentos	1.0833751000578e-06	6.42071348361314e-05	6.92281066112842e-05
mforex_sell	1.03846916353564e-06	0.000120315781811022	6.92281066112842e-05
Master_mconsumosdolares_delta1	9.44969011245865e-07	2.61212768770227e-05	0.000138456213222568
mtarjeta_visa_descuentos_delta1	4.66431038958124e-07	0.000112555126347087	6.92281066112842e-05
catm_trx_other_lag1	3.76931418518991e-07	0.000125282677225334	6.92281066112842e-05
Visa_status_lag1	5.15149725006461e-10	1.18469091234742e-05	6.92281066112842e-05
cpayroll_trx_delta1	3.71466506195874e-11	0.00019584789369614	0.000138456213222568
Master_madelantopesos_delta1	3.87706636173977e-12	1.14350572683326e-05	6.92281066112842e-05
mcajeros_propios_descuentos_delta1	1.93874693182519e-12	0.000137738823424847	0.000138456213222568
ccajeros_propios_descuentos	6.63719164942353e-13	9.07098966112345e-05	0.000138456213222568
